S.No,Category,Main tag,Sub tag,Main tag 2,Sub tag 2,Main tag 2,Sub tag 2,Sub category,Sub category-2,,Title,Upload time(in yrs),Length ( min rounder to next minute),Views(In K rounded to '000s),Likes ( In K rounded to next),Singer/Narrator,Lable/Owner/YT channel,Link,Comment,,,Main tag,Sub tag,Category,Sub Category,Sub Category-2,Sub category-3,Singer,Lable
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 183 - महाभारत का युद्ध | कर्ण और अर्जुन के बीच युद्ध,,,,,,,https://www.youtube.com/watch?v=BeZjs2OnbkE&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=183,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 184 - महाभारत का युद्ध | कर्ण ने युद्ध में हराया युधिष्ठिर को,,,,,,,https://www.youtube.com/watch?v=uME6xJHWRm0&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=184,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 185 - महाभारत का युद्ध | महारथी कर्ण का वध,,,,,,,https://www.youtube.com/watch?v=wOLK5AmRD0I&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=185,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 186 - महाभारत का युद्ध | श्री कृष्ण ने सुनाई अर्जुन को कर्ण की कथा,,,,,,,https://www.youtube.com/watch?v=IFNYCnXMYxg&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=186,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 187 - राजा शैलय का सेंपती बनना | नकुल ने किया शकुनि का वध,,,,,,,https://www.youtube.com/watch?v=TXp5Pb9BlUU&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=187,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 188 - महाभारत का युद्ध | भीम ने किया दुशासन का वध | राजा शैलय का वध,,,,,,,https://www.youtube.com/watch?v=miNMNyz_Qhk&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=188,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 189 - महाभारत का युद्ध | दुर्योधन युद्ध से भाग जाता है,,,,,,,https://www.youtube.com/watch?v=h8Emgn6RQv8&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=189,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 190 - महाभारत का युद्ध | पांडव पहुँचे दुर्योधन के सरोवर के पास,,,,,,,https://www.youtube.com/watch?v=NfkUz1gNxvw&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=190,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 191 - महाभारत का युद्ध | भीम ने किया दुर्योधन का वध,,,,,,,https://www.youtube.com/watch?v=JK3HuEfqd_k&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=191,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 192 - अश्वत्थामा ने रात्रि में किया पांडवों के शिविर पर हमला,,,,,,,https://www.youtube.com/watch?v=dBvaE5dj46g&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=192,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 193 - अश्वत्थामा ने किया पांडव पुत्रों का वध,,,,,,,https://www.youtube.com/watch?v=aojl8K3jcWA&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=193,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 194 - अश्वत्थामा ने चलाया ब्रह्मषिर अस्त्र,,,,,,,https://www.youtube.com/watch?v=cVZsdrZalLg&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=194,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 195 - मुरा का श्री कृष्ण से युद्ध | श्री कृष्ण बने मुरारी,,,,,,,https://www.youtube.com/watch?v=qPJh2BL5McA&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=195,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 196 - बर्ब्रिक की कथा और उसकी मुक्ति की कथा,,,,,,,https://www.youtube.com/watch?v=ivTEEGnDt1U&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=196,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 197 - धृतराष्ट्र ने भीम को मारना चाहा | गांधारी ने दिया श्राप,,,,,,,https://www.youtube.com/watch?v=o8YjW3XvcSU&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=197,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 198 - कुंती ने बताई पांडवों को कर्ण की सचाई | कर्ण की तिलांजलि,,,,,,,https://www.youtube.com/watch?v=JX8DIUeZOME&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=198,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 199 - युधिष्ठिर का हस्तिनापुर का राजा बनना,,,,,,,https://www.youtube.com/watch?v=M0nhkoWR6Eg&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=199,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 200- भीष्म का युधिष्ठिर को ज्ञान | भीष्म पितामह की मोक्ष को प्राप्ति,,,,,,,https://www.youtube.com/watch?v=sCGMhHX4yfY&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=200,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 201 - धृतराष्ट्र का वन में जाकर रहने का निर्णय,,,,,,,https://www.youtube.com/watch?v=2w-M4NeBNKo&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=201,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 202 - युधिष्ठिर का अश्वमेध यज्ञ करना | युधिष्ठिर का अहंकार,,,,,,,https://www.youtube.com/watch?v=LvnRo1WfUYQ&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=202,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,"रामानंद सागर कृत श्री कृष्ण भाग 203 - पांडवों, धरितराष्ट्र्र, गांधारी और कुंती ने किए दर्शन",,,,,,,https://www.youtube.com/watch?v=75957TP39TU&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=203,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 204 - हस्तिनापुर से श्री कृष्ण की विदाई | ऋषि भार्गव उत्तंग को क्रोध,,,,,,,https://www.youtube.com/watch?v=OXYqDX-vUXw&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=204,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 205 - महाऋषि उत्तंग की इंद्र देव ने ली परीक्षा,,,,,,,https://www.youtube.com/watch?v=eJfDEtZzV8o&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=205,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 206 - श्री कृष्ण पर द्वारिका में चर्वारत ने किया हमला,,,,,,,https://www.youtube.com/watch?v=I3yHn6ohKcc&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=206,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 207 - श्री कृष्ण ने मिलाया देवकी वासुदेव को उनके सातों पुत्रों से,,,,,,,https://www.youtube.com/watch?v=Tg76u0Co9-c&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=207,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 208 - श्री कृष्ण द्वारा प्रध्यमं और प्रभावती के विवाह का प्रस्ताव,,,,,,,https://www.youtube.com/watch?v=F2A_G-rOM3A&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=208,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 209 - वज्रनाभ का द्वारिका पर आक्रमण | वज्रनाभ का वध,,,,,,,https://www.youtube.com/watch?v=3_w9EKDxszU&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=209,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 210 - बाणासुर की कथा | बाणासुर की महायुद्ध के लिए तपस्या,,,,,,,https://www.youtube.com/watch?v=5AIYN1w_Idc&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=210,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 211 - बाणासुर की पुत्री का स्वयंवर,,,,,,,https://www.youtube.com/watch?v=i7XbA_TS2L8&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=211,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 212 - बाणासुर की पुत्री उषा और अनिरुध के मिलन का प्रारंभ,,,,,,,https://www.youtube.com/watch?v=XBJKiwpnlBk&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=212,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 213 - अनिरुध चल अपनी प्रेमिका उषा को खोजने,,,,,,,https://www.youtube.com/watch?v=gy7h_I6F9mE&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=213,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 214 - बलराम का बाणासुर को अनिरुध और उषा के विवाह का प्रस्ताव,,,,,,,https://www.youtube.com/watch?v=gfJoW3t85bQ&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=214,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 215 - चित्रलेखा के श्राप की कथा,,,,,,,https://www.youtube.com/watch?v=yCm17NBy7uo&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=215,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 216 - चित्रलेखा ने किया अनिरुध का हरण,,,,,,,https://www.youtube.com/watch?v=1ErFxwlJ_jg&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=216,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 217 - अनिरुध और उषा का विवाह | बाणासुर ने शुरू की अनिरुध की खोज,,,,,,,https://www.youtube.com/watch?v=vwd1oGYQ0GQ&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=217,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 218 - चित्रलेखा की उषा के साथ मित्रता और अनिरुध को छुपाना,,,,,,,https://www.youtube.com/watch?v=3B6n4f-5PT8&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=218,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 219 - रूप बदल कर अनिरुध उषा के साथ पहुँचा शिव मंदिर,,,,,,,https://www.youtube.com/watch?v=FX9jQOjRB3k&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=219,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 220 - अनिरुध को बाणासुर ने बनाया बंदी,,,,,,,https://www.youtube.com/watch?v=VSxIhtbr9b8&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=220,,,,,,,,,,,
,,Dharavahik,Sri Krishan,,,,,,,,रामानंद सागर कृत श्री कृष्ण भाग 221 - बनासुर का श्री कृष्ण ने तोड़ा अहंकार,,,,,,,https://www.youtube.com/watch?v=Bi7x1nCN4FI&list=PLFr_jkwUp0higsPRxHQ9v9xysuRnvwkPs&index=221,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,Krishna Already Told 5 Truths Of Kalyug To Pandavas At The Time Of Mahabharata [In Hindi],,,,,,,https://www.youtube.com/watch?v=tQ-3YyU-Q7c&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,क्यों नहीं बचाया भगवान कृष्ण ने अभिमन्यु को | Why Did Lord Krishna Not Saved Abhimanyu,,,,,,,https://www.youtube.com/watch?v=9_PgowrdiaM&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=3,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,When Krishna Explained Theory of Relativity To Brahma [Hindi],,,,,,,https://www.youtube.com/watch?v=HILEod6V1-k&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=5,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,कृष्णा प्रसार -श्री कृष्ण के जीवनी का नृत्य एवं नाटक के रूप में प्रस्तुति,,,,,,,https://www.youtube.com/watch?v=5ftZ11uOeqQ&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=6,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,कैसे पड़ा भगवान् कृष्ण का नाम रणछोड़? | Why Lord Krishna had to leave from Battlefield once?,,,,,,,https://www.youtube.com/watch?v=BIjTzh334_I&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=7,,,,,,,,,,,
,,Krishna Astha,Astha,,,,,,,,भगवान् कृष्ण ने कैसे छोड़ी थी पृथ्वी? | How Lord Krishna left Earth?,,,,,,,https://www.youtube.com/watch?v=89tltjK4zdA&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=8,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,कृष्ण के श्राप के कारण आज भी पृथ्वी पर भटक रहा है महाभारत का यह योद्धा,,,,,,,https://www.youtube.com/watch?v=4QT6Ki5CKo8&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=9,,,,,,,,,,,
,,Krishna Astha,Vachan,,,,,,,,कलयुग के 10 महापाप | Krishna Told 10 Truth About Enormity,,,,,,,https://www.youtube.com/watch?v=6YFtXgG0-Z4&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=11,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,क्यों माँगा द्रौपदी ने कृष्ण से न्याय? | Krishna and Draupadi 2D Animated Story,,,,,,,https://www.youtube.com/watch?v=kP1RFASbBYg&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=12,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,जब शिव और कृष्ण के बीच हुआ प्रथम जीवंत युद्ध | War Between Lord Shiva and Lord Krishna,,,,,,,https://www.youtube.com/watch?v=d3x6MzUtF10&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=13,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,"भगवान् शिव और कृष्ण के लड़ते ही काँप गया था ब्रमांड, जानें क्या रहा परिणाम!",,,,,,,https://www.youtube.com/watch?v=ycg-yM1Srac&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=14,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,जब सुदर्शन चक्र के डर से भागते फिरे दुर्वासा | Vishnu’s Sudarshan Chakra attacking Durvasa Maharshi,,,,,,,https://www.youtube.com/watch?v=pVwJXIADL2o&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=15,,,,,,,,,,,
,,Krishna gyan,Vachan,,,,,,,,कृष्ण की अर्जुन को कही ये 5 बातें आपका जीवन बदल सकती हैं! | Geeta Saar,,,,,,,https://www.youtube.com/watch?v=tzTo6bGV6Lk&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=17,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,भगवान श्री कृष्ण जी के अंतिम संस्कार में उनके शरीर का कौन-सा अंग नहीं जला? | Secrets of Krishna,,,,,,,https://www.youtube.com/watch?v=tf39spuIXNE&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=18,,,,,,,,,,,
,,Krishna gyan,Geeta,,,,,,,,भगवद गीता में श्रीकृष्ण की कही 10 बातें जो हैं जीवन की हर समस्या का हल | 10 Things Geeta taught us,,,,,,,https://www.youtube.com/watch?v=8khWLyTZOuM&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=19,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,छह दिन के कान्हा ने कैसे किया पूतना का वध? | How little Krishna killed Putna?,,,,,,,https://www.youtube.com/watch?v=kaM4QAUHHck&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=20,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,बाणासुर को मारने के लिए कृष्ण ने रची अद्भुत लीला! | Lord Shiva vs Krishna,,,,,,,https://www.youtube.com/watch?v=foK4x57eMdc&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=21,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,क्यों किया श्रीकृष्ण ने मथुरा के एक हाथी का वध? | Why Krishna killed an Elephant?,,,,,,,https://www.youtube.com/watch?v=VzBFjRtiMd8&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=23,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,5 असुर जिनका वध श्रीकृष्ण के हाथों हुआ! | Demons Killed By Lord Krishna,,,,,,,https://www.youtube.com/watch?v=K7eDKd8E5uQ&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=24,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,यदुवंश का इतिहास : भगवान श्री कृष्ण का जन्म किस वंश में हुआ था?,,,,,,,https://www.youtube.com/watch?v=JhHDCDvsfDw&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=25,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,भगवान श्री कृष्ण ने क्यों चुराए थे गोपियों के वस्त्र? | Shri Krishna teaching 'Gopis' a lesson,,,,,,,https://www.youtube.com/watch?v=7J3UfJcWsSo&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=26,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,श्री कृष्ण ने युधिष्ठिर को जुआ खेलने से क्यों नहीं रोका? | The Story of Krishna and Uddhava,,,,,,,https://www.youtube.com/watch?v=U60PYCpzV_8&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=27,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,श्री कृष्ण के अनुसार क्रोध क्या है और ये क्यों आता है? | Bhagwat Geeta : How to handle Anger?,,,,,,,https://www.youtube.com/watch?v=gRnMq8NHdWs&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=28,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,जब छिड़ गया अर्जुन का भगवान कृष्ण से महाप्रलयंकारी युद्ध! | Lord Krishna vs Arjuna Epic Battle,,,,,,,https://www.youtube.com/watch?v=T16wWUcrrsI&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=29,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,श्री कृष्ण और नकली पौंड्रक के बीच युद्ध | Paundrak Vadh - पौंड्रक वध - The Divine Tales,,,,,,,https://www.youtube.com/watch?v=q99z1OePNE0&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=30,,,,,,,,,,,
,,Krishna Kathaye,bhakt,,,,,,,,सच्ची घटना : बूढी अम्मा को स्वंय खिचड़ी का कटोरा देने आते थे भगवान श्री कृष्ण | KKK Ep #14,,,,,,,https://www.youtube.com/watch?v=BqbeEQ9wwzg&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=31,,,,,,,,,,,
,,Krishna Kathaye,bhakt,,,,,,,,"कौन था कुएं में गिरा गिरगिट, जिसका भगवान श्रीकृष्ण ने उद्धार किया? | The Story of King Nrig",,,,,,,https://www.youtube.com/watch?v=DoWt6Vnwhss&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=32,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,भगवान् कृष्ण ने किस किस से और कितने युद्ध लड़े थे? | Battles fought by Lord Krishna,,,,,,,https://www.youtube.com/watch?v=pdwEZXI1I1s&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=33,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,यदुवंशियों के अंत की पूरी कहानी! - कैसे हुआ यदुवंशियों का विनाश? | The End of Yaduvansh,,,,,,,https://www.youtube.com/watch?v=Rpn5QwK4MBM&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=34,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,भगवान् कृष्ण के रहस्य जिन्हे समझकर कोई नास्तिक भी आस्तिक बन जाए | 10 Mysteries of Lord Krishna,,,,,,,https://www.youtube.com/watch?v=IrEQ9y5Hhzs&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=35,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,खाटू श्याम बाबा की कहानी - जब भगवान कृष्ण ने तोडा पांडवो का घमंड | The Story of Khatu Shyam,,,,,,,https://www.youtube.com/watch?v=v7zbAXYV6vw&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=36,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,श्री कृष्ण के बाद कहाँ गया सुदर्शन चक्र? | What happened to Sudarshan Chakra after Lord Krishna?,,,,,,,https://www.youtube.com/watch?v=UNE95iQ4w_8&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=37,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,मरते समय कर्ण ने भगवान् कृष्ण से क्या माँगा? | Karna's Last Wishes before Death,,,,,,,https://www.youtube.com/watch?v=qhdRx7LKaXk&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=38,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,श्री कृष्ण के अनुसार अच्छे लोगों के साथ बुरा क्यों होता है? | Why Bad things happen with Good People,,,,,,,https://www.youtube.com/watch?v=oC6uOOqqhrU&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=39,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,भगवान् कृष्ण ने क्यों नहीं किया राधा से विवाह? जाने क्या था सच? | Why Krishna didn't marry Radha?,,,,,,,https://www.youtube.com/watch?v=QRxiAvUSS_4&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=40,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,इतना शक्तिशाली होने के बावजूद बलराम ने क्यों नहीं लिया महाभारत युद्ध में भाग? | Story of Balrama,,,,,,,https://www.youtube.com/watch?v=6OVz5iny6O4&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=41,,,,,,,,,,,
,,Krishna Kathaye,bhakt,,,,,,,,भगवान शिव को क्यों करना पड़ा गरीब सुदामा का वध? | Why Lord Shiva killed Sudhama?,,,,,,,https://www.youtube.com/watch?v=DDJ1_rJPP08&list=PLf7lL8tPN5OWTT90vXDgs6iS18CVjLmum&index=42,,,,,,,,,,,
,,Krishna Kathaye,Yudh kathaye,,,,,,,,जब शिव और कृष्ण के बीच हुआ प्रथम जीवंत युद्ध | War Between Lord Shiva and Lord Krishna,,,,,,,https://www.youtube.com/watch?v=d3x6MzUtF10&list=PLf7lL8tPN5OU33P45F5H6hT9UhwibvnBv&index=6,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,बाणासुर को मारने के लिए कृष्ण ने रची अद्भुत लीला! | Lord Shiva vs Krishna,,,,,,,https://www.youtube.com/watch?v=foK4x57eMdc&list=PLf7lL8tPN5OU33P45F5H6hT9UhwibvnBv&index=19,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,भगवान कृष्ण के बाद गोपिओं का क्या हुआ? | What Happened to Krishna's Wives after him?,,,,,,,https://www.youtube.com/watch?v=T4vdKU8ZEZ0&list=PLf7lL8tPN5OUzXRdQizTgOzNozqTvRcRu&index=46,,,,,,,,,,,
,,Krishna Kathaye,Dharm kathye,,,,,,,,क्यों और कैसे डूबी थी द्वारका? | Submerged City of Lord Krishna - Dwarka,,,,,,,https://www.youtube.com/watch?v=MmJ-X9BQLr8&list=PLf7lL8tPN5OUzXRdQizTgOzNozqTvRcRu&index=64,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,पौराणिक काल की 5 अप्सराएँ जिन्होंने पृथ्वी पर आकर प्रेम और विवाह किआ!,,,,,,,https://www.youtube.com/watch?v=xaDRBDjIEhQ&list=PLf7lL8tPN5OUzXRdQizTgOzNozqTvRcRu&index=65,,,,,,,,,,,
,,Krishna Kathaye,Rochak kisse,,,,,,,,हिन्दू धर्म ग्रंथों के अनुसार सांपों की जीभ कटी क्यों होती है? | Why Snakes Have Forked Tongues?,,,,,,,https://www.youtube.com/watch?v=l3U4_a6hT8k&list=PLf7lL8tPN5OUzXRdQizTgOzNozqTvRcRu&index=67,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,श्री कृष्ण के अनुसार इन 3 कारणों से मनुष्य हो जाता है बर्बाद | What Krishna says on 'Why we Fail'?,,,,,,,https://www.youtube.com/watch?v=HabBu-P-gOI&list=PLf7lL8tPN5OUzWJDyQCcWw7LyHsSqK2Ce&index=22,,,,,,,,,,,
,,Krishna gyan,Vichar,,,,,,,,गरुड़ पुराण के अनुसार 28 तरह के नरक जो मृत्यु के बाद इंसान भोगता है!,,,,,,,https://www.youtube.com/watch?v=WVFiE9akKgw&list=PLf7lL8tPN5OUzWJDyQCcWw7LyHsSqK2Ce&index=24,,,,,,,,,,,
